# freq_Hz	asymmetry	error
9.4569491000e+07	-8.1931182770e-01	2.3193218180e-02
9.4579661000e+07	-8.4444695169e-01	1.8411752505e-02
9.4589830000e+07	-8.2528187849e-01	1.7605350934e-02
9.4600000000e+07	-8.7218990707e-01	1.6244471563e-02
9.4610204000e+07	-8.6584904004e-01	2.3002279575e-02
9.4620408000e+07	-8.8879848008e-01	2.0132028630e-02
9.4630612000e+07	-8.5825233849e-01	2.3037792504e-02
9.4640816000e+07	-8.6596835020e-01	2.3601323780e-02
9.4651020000e+07	-8.1634820523e-01	2.1205401219e-02
9.4661224000e+07	-8.4706189845e-01	2.2184413616e-02
9.4671428000e+07	-8.5220677294e-01	2.1311132378e-02
9.4681632000e+07	-8.8046487931e-01	1.3600386511e-02
9.4691836000e+07	-8.8637810468e-01	2.4535643752e-02
9.4702040000e+07	-8.3356830524e-01	2.0157402735e-02
9.4712244000e+07	-8.5967319069e-01	1.7443215176e-02
9.4722448000e+07	-8.6252949939e-01	2.5907263296e-02
9.4732653000e+07	-8.7488250326e-01	2.3517842321e-02
9.4742857000e+07	-8.5238991434e-01	1.3992475660e-02
9.4753061000e+07	-8.6942056443e-01	2.4661193491e-02
9.4763265000e+07	-8.8190504638e-01	1.6661416919e-02
9.4773469000e+07	-8.7423551887e-01	2.9180873752e-02
9.4783673000e+07	-8.7103568024e-01	2.2256085996e-02
9.4793877000e+07	-8.8141025970e-01	2.0132852284e-02
9.4804081000e+07	-8.2778964572e-01	2.8041542448e-02
9.4814285000e+07	-8.7912066246e-01	2.6466848025e-02
9.4824489000e+07	-8.8026920987e-01	1.8233453322e-02
9.4834693000e+07	-8.9082042248e-01	9.5284143555e-03
9.4844897000e+07	-8.4225746382e-01	2.1718190879e-02
9.4855102000e+07	-8.8051709820e-01	2.7247684175e-02
9.4865306000e+07	-8.7079766326e-01	2.7058707346e-02
9.4875510000e+07	-8.5323131617e-01	1.7144125832e-02
9.4885714000e+07	-8.6152814459e-01	2.1937132225e-02
9.4895918000e+07	-8.3492369076e-01	1.8721077753e-02
9.4906122000e+07	-8.4034280641e-01	2.2614870046e-02
9.4916326000e+07	-8.1623971743e-01	3.2886433895e-02
9.4926530000e+07	-8.3876049413e-01	1.5740035247e-02
9.4936734000e+07	-7.9310207156e-01	2.0084620199e-02
9.4946938000e+07	-8.3467648946e-01	2.0173288454e-02
9.4957142000e+07	-8.1445606979e-01	2.3660453856e-02
9.4967346000e+07	-8.5610181474e-01	1.5830535631e-02
9.4977551000e+07	-8.6211471595e-01	2.2760148455e-02
9.4987755000e+07	-8.5116335313e-01	2.1200410984e-02
9.4997959000e+07	-8.6928689651e-01	2.8912840692e-02
9.5008163000e+07	-8.7021671416e-01	1.7536434239e-02
9.5018367000e+07	-8.6320619780e-01	1.9515882619e-02
9.5028571000e+07	-8.7163175545e-01	2.4361483740e-02
9.5038775000e+07	-8.7391847946e-01	2.1695943407e-02
9.5048979000e+07	-8.2418359525e-01	2.3194870169e-02
9.5059183000e+07	-8.8010664253e-01	2.0014954833e-02
9.5069387000e+07	-8.8826821082e-01	2.3133926083e-02
9.5079591000e+07	-8.4385801237e-01	2.6089383262e-02
9.5089795000e+07	-8.8061872184e-01	2.5577809769e-02
9.5100000000e+07	-8.6933867988e-01	1.1336442331e-02
9.5104081000e+07	-8.6184158287e-01	2.0902867834e-02
9.5108163000e+07	-8.8962304830e-01	1.9060678076e-02
9.5110204000e+07	-8.7130499597e-01	2.2617103161e-02
9.5112244000e+07	-8.5964448379e-01	1.2832376725e-02
9.5116326000e+07	-8.7215841574e-01	1.8607704347e-02
9.5120408000e+07	-8.7378565557e-01	1.3909127292e-02
9.5124489000e+07	-8.1340025774e-01	2.1655258244e-02
9.5128571000e+07	-8.6103571979e-01	1.9675567608e-02
9.5130612000e+07	-8.7067617951e-01	2.6119981838e-02
9.5132653000e+07	-8.5497645043e-01	1.8633608875e-02
9.5136734000e+07	-8.3151385859e-01	2.2761535322e-02
9.5140816000e+07	-8.1528042199e-01	1.3545273815e-02
9.5144897000e+07	-8.5615719606e-01	2.5625623534e-02
9.5148979000e+07	-8.4729229476e-01	2.3469937376e-02
9.5151020000e+07	-8.5717723707e-01	2.4971034465e-02
9.5153061000e+07	-8.5458161275e-01	2.0735710875e-02
9.5157142000e+07	-8.2419309143e-01	2.0251439991e-02
9.5161224000e+07	-8.2001737783e-01	1.5824335408e-02
9.5165306000e+07	-8.7750915912e-01	2.0379787594e-02
9.5169387000e+07	-8.6983737349e-01	1.8850694659e-02
9.5171428000e+07	-8.5760858731e-01	2.1258642061e-02
9.5173469000e+07	-7.9733070157e-01	2.2479186333e-02
9.5177551000e+07	-8.3179829453e-01	1.6473167158e-02
9.5181632000e+07	-8.0642179680e-01	1.3319041659e-02
9.5185714000e+07	-8.0969737739e-01	2.1014988132e-02
9.5189795000e+07	-7.8349034241e-01	2.2551113131e-02
9.5191836000e+07	-8.1959245421e-01	2.2410141910e-02
9.5193877000e+07	-8.0446577960e-01	2.0013838870e-02
9.5197959000e+07	-8.0776564317e-01	2.1753056960e-02
9.5202040000e+07	-7.7074279475e-01	1.8377680802e-02
9.5206122000e+07	-7.8863447831e-01	1.9195868494e-02
9.5210204000e+07	-7.9439581739e-01	2.1491545670e-02
9.5212244000e+07	-8.2476992924e-01	1.9148761528e-02
9.5214285000e+07	-7.7975676453e-01	1.7317288760e-02
9.5218367000e+07	-8.3352798580e-01	3.4307616888e-02
9.5222448000e+07	-7.8573068878e-01	1.5719711894e-02
9.5226530000e+07	-7.8008236670e-01	2.4581884841e-02
9.5230612000e+07	-8.3131891368e-01	1.8551491375e-02
9.5232653000e+07	-8.1409594643e-01	2.6294571043e-02
9.5234693000e+07	-8.1207968675e-01	2.0407410321e-02
9.5238775000e+07	-8.4709577566e-01	2.3224219933e-02
9.5242857000e+07	-8.3010390054e-01	1.5608412255e-02
9.5246938000e+07	-8.2533002724e-01	2.7348150555e-02
9.5251020000e+07	-8.2040282830e-01	1.4920383958e-02
9.5253061000e+07	-8.7488340259e-01	1.3862742978e-02
9.5255102000e+07	-8.1482504840e-01	2.1718207263e-02
9.5259183000e+07	-8.2036081255e-01	1.9180354853e-02
9.5263265000e+07	-8.5762933848e-01	1.5539092169e-02
9.5267346000e+07	-8.6333313736e-01	2.1974426360e-02
9.5271428000e+07	-9.1732023972e-01	1.6363171564e-02
9.5273469000e+07	-8.7021394067e-01	1.7792914446e-02
9.5275510000e+07	-8.7105867885e-01	2.2688510599e-02
9.5279591000e+07	-8.6079744272e-01	2.2035842246e-02
9.5283673000e+07	-8.7298764047e-01	1.5235714107e-02
9.5287755000e+07	-9.0122110577e-01	2.0367926924e-02
9.5291836000e+07	-8.3651253568e-01	2.3376782596e-02
9.5293877000e+07	-8.8646390553e-01	1.9541673300e-02
9.5295918000e+07	-8.4681781964e-01	2.1036182909e-02
9.5300000000e+07	-8.2033812782e-01	2.0128960087e-02
9.5304081000e+07	-9.1672816326e-01	2.0935282886e-02
9.5314285000e+07	-8.5141484503e-01	2.4240902607e-02
9.5324489000e+07	-8.5467693928e-01	2.4985441117e-02
9.5334693000e+07	-9.0787081544e-01	2.8761295022e-02
9.5344897000e+07	-8.7183398946e-01	1.9045981059e-02
9.5355102000e+07	-8.9584654794e-01	2.1560695819e-02
9.5365306000e+07	-8.4339306285e-01	2.7425560816e-02
9.5375510000e+07	-8.6855527589e-01	1.9944989149e-02
9.5385714000e+07	-8.2995443528e-01	2.1485785723e-02
9.5395918000e+07	-8.5977087592e-01	2.1686800871e-02
9.5406122000e+07	-8.5128438125e-01	1.6979050668e-02
9.5416326000e+07	-8.5959639699e-01	3.0522020488e-02
9.5426530000e+07	-8.3614921040e-01	3.1994227469e-02
9.5436734000e+07	-8.6249248330e-01	3.1138642327e-02
9.5446938000e+07	-8.5698850781e-01	2.2014906825e-02
9.5457142000e+07	-8.0526635489e-01	2.1462650746e-02
9.5467346000e+07	-8.2836626248e-01	2.1299634685e-02
9.5477551000e+07	-8.4525694957e-01	2.5823127106e-02
9.5487755000e+07	-8.6511356423e-01	2.3955009688e-02
9.5497959000e+07	-8.3340313086e-01	1.5940659223e-02
9.5508163000e+07	-9.1490318277e-01	2.1071515091e-02
9.5518367000e+07	-8.8081960615e-01	2.0851000261e-02
9.5528571000e+07	-8.2074725995e-01	2.2178388221e-02
9.5538775000e+07	-8.4755200434e-01	2.1243614862e-02
9.5548979000e+07	-8.6827088212e-01	2.7519577425e-02
9.5559183000e+07	-8.7436137230e-01	2.5430650708e-02
9.5569387000e+07	-8.5525830295e-01	2.3672644584e-02
9.5579591000e+07	-8.4457462603e-01	2.5096442462e-02
9.5589795000e+07	-8.4037422820e-01	3.2012614210e-02
9.5600000000e+07	-8.5429138593e-01	1.9725370067e-02
9.5610169000e+07	-8.6449604573e-01	1.8072760695e-02
9.5620338000e+07	-8.6790778882e-01	2.3914704497e-02
9.5630508000e+07	-8.6920585066e-01	2.4572658863e-02
9.5640677000e+07	-8.9030582910e-01	1.9225628250e-02
9.5650847000e+07	-8.5762961391e-01	2.1345611378e-02
9.5661016000e+07	-8.7520420223e-01	2.7292729743e-02
9.5671186000e+07	-8.5045876223e-01	2.3085359018e-02
9.5681355000e+07	-9.0777559242e-01	2.0346857240e-02
9.5691525000e+07	-8.1156418303e-01	2.5899514888e-02
9.5701694000e+07	-8.4680681428e-01	2.0326628803e-02
9.5711864000e+07	-8.2398269088e-01	2.6179364162e-02
9.5722033000e+07	-8.6699340563e-01	2.9043713725e-02
9.5732203000e+07	-8.7345627881e-01	2.4044333936e-02
9.5742372000e+07	-8.3948322156e-01	2.2310572678e-02
9.5752542000e+07	-8.8209626153e-01	2.2020961589e-02
9.5762711000e+07	-8.5461128097e-01	2.4779687297e-02
9.5772881000e+07	-8.6528893387e-01	2.7846123382e-02
9.5783050000e+07	-8.5805046028e-01	1.9505889493e-02
9.5793220000e+07	-8.3300494874e-01	3.0009949604e-02
9.5803389000e+07	-8.5787703329e-01	1.8380614656e-02
9.5813559000e+07	-8.7112358204e-01	2.1590911453e-02
9.5823728000e+07	-8.9118900952e-01	1.7661443420e-02
9.5833898000e+07	-9.0288124417e-01	1.5269627789e-02
9.5844067000e+07	-8.9135535396e-01	2.2809769744e-02
9.5854237000e+07	-8.6804877542e-01	2.3420823605e-02
9.5864406000e+07	-8.3884176288e-01	1.7414241355e-02
9.5874576000e+07	-8.4832277978e-01	2.1571999355e-02
9.5884745000e+07	-8.4657789364e-01	1.9197622016e-02
9.5894915000e+07	-8.8949287132e-01	2.6596239077e-02
9.5905084000e+07	-8.8910416186e-01	2.2055375079e-02
9.5915254000e+07	-8.5421104700e-01	2.9263227836e-02
9.5925423000e+07	-9.0275994712e-01	1.6389140765e-02
9.5935593000e+07	-8.6426991454e-01	2.0978785017e-02
9.5945762000e+07	-8.5574947204e-01	2.8492906973e-02
9.5955932000e+07	-8.3372843213e-01	2.0825052036e-02
9.5966101000e+07	-8.2148374892e-01	2.5989549003e-02
9.5976271000e+07	-8.5377411424e-01	2.9522351250e-02
9.5986440000e+07	-8.4936889647e-01	2.4747624583e-02
9.5996610000e+07	-8.4053966161e-01	2.6445598650e-02
9.6006779000e+07	-8.2189077617e-01	3.2242302566e-02
9.6016949000e+07	-8.2180152692e-01	2.8927221058e-02
9.6027118000e+07	-8.4727293208e-01	3.5173980464e-02
9.6037288000e+07	-8.1216535975e-01	2.4660872016e-02
9.6047457000e+07	-8.1512005241e-01	3.5229034300e-02
9.6057627000e+07	-8.4057860129e-01	2.3330911544e-02
9.6067796000e+07	-8.1783645285e-01	2.1205292461e-02
9.6077966000e+07	-8.0920991324e-01	2.3513162138e-02
9.6088135000e+07	-8.3462344224e-01	3.0907522018e-02
9.6098305000e+07	-8.6157260459e-01	2.7771060377e-02
9.6108474000e+07	-7.5240921849e-01	3.0810493565e-02
9.6118644000e+07	-8.0016763481e-01	2.4865910967e-02
9.6128813000e+07	-8.1653250461e-01	3.2627110100e-02
9.6138983000e+07	-8.1218359383e-01	2.3676729766e-02
9.6149152000e+07	-8.3391439519e-01	2.6176944088e-02
9.6159322000e+07	-8.2250343447e-01	3.3513930999e-02
9.6169491000e+07	-8.4125304167e-01	2.3330048448e-02
9.6179661000e+07	-8.1895947704e-01	2.1619688303e-02
9.6189830000e+07	-8.2548910052e-01	2.6389300449e-02
9.6200000000e+07	-8.4903660200e-01	1.9410804970e-02
9.6210169000e+07	-8.7243179001e-01	1.7997092292e-02
9.6220338000e+07	-8.3794348148e-01	2.1716974160e-02
9.6230508000e+07	-8.8834123169e-01	1.5322852025e-02
9.6240677000e+07	-8.8209356448e-01	2.0644083908e-02
9.6250847000e+07	-8.6358123909e-01	1.8165941843e-02
9.6261016000e+07	-8.7510085676e-01	2.1659109282e-02
9.6271186000e+07	-9.0466748006e-01	2.1928531037e-02
9.6281355000e+07	-8.3130556750e-01	2.1968020090e-02
9.6291525000e+07	-8.5735253931e-01	2.3673215601e-02
9.6301694000e+07	-8.8928147122e-01	2.7952836605e-02
9.6311864000e+07	-8.5673079981e-01	1.8831137526e-02
9.6322033000e+07	-8.8342833973e-01	2.0510533384e-02
9.6332203000e+07	-8.6643937299e-01	1.6942085738e-02
9.6342372000e+07	-8.4558339068e-01	2.4567375667e-02
9.6352542000e+07	-8.3522827338e-01	2.6707710210e-02
9.6362711000e+07	-8.7344357680e-01	3.0468907174e-02
9.6372881000e+07	-8.6888362155e-01	1.6497556400e-02
9.6383050000e+07	-8.9351992229e-01	1.9862605246e-02
9.6393220000e+07	-8.3503150535e-01	2.9900344181e-02
9.6403389000e+07	-8.2730599922e-01	2.7671289722e-02
9.6413559000e+07	-8.4040472551e-01	2.5824166943e-02
9.6423728000e+07	-8.4259332214e-01	2.4460858996e-02
9.6433898000e+07	-8.7101968284e-01	2.4580416850e-02
9.6444067000e+07	-8.4995719992e-01	1.5154651630e-02
9.6454237000e+07	-8.3812769446e-01	3.2829375131e-02
9.6464406000e+07	-8.8212124021e-01	2.0112856090e-02
9.6474576000e+07	-8.6273531048e-01	1.7215866823e-02
9.6484745000e+07	-8.6066415060e-01	2.3562171711e-02
9.6494915000e+07	-8.8020843935e-01	2.0842556938e-02
9.6505084000e+07	-8.6615213726e-01	2.5375053340e-02
9.6515254000e+07	-8.3823177316e-01	2.3942204431e-02
9.6525423000e+07	-8.9212770296e-01	2.2056881289e-02
9.6535593000e+07	-8.3816080941e-01	2.3850949398e-02
9.6545762000e+07	-8.8067539345e-01	2.6569334740e-02
9.6555932000e+07	-8.9896692151e-01	1.5963513471e-02
9.6566101000e+07	-8.4640706534e-01	2.2641526245e-02
9.6576271000e+07	-8.1548252390e-01	2.4184383769e-02
9.6586440000e+07	-8.3435213763e-01	1.8975576695e-02
9.6596610000e+07	-8.5718124025e-01	2.0966562513e-02
9.6606779000e+07	-8.8984355843e-01	1.7994093745e-02
9.6616949000e+07	-8.4431332805e-01	2.3842729839e-02
9.6627118000e+07	-8.7528699868e-01	1.7024671374e-02
9.6637288000e+07	-8.4159148284e-01	3.1053004716e-02
9.6647457000e+07	-8.4532982282e-01	2.9799786533e-02
9.6657627000e+07	-8.6209430088e-01	2.0070162942e-02
9.6667796000e+07	-8.6357660991e-01	3.1705524326e-02
9.6677966000e+07	-8.3120704499e-01	1.5739669437e-02
9.6688135000e+07	-8.5630869035e-01	2.7194569457e-02
9.6698305000e+07	-8.1912540047e-01	2.2657434213e-02
9.6708474000e+07	-8.6765414466e-01	3.0818826659e-02
9.6718644000e+07	-8.2905974047e-01	3.1522698821e-02
9.6728813000e+07	-8.9063213455e-01	1.6414374224e-02
9.6738983000e+07	-8.9986310406e-01	1.3950304859e-02
9.6749152000e+07	-8.7496425503e-01	2.5349398457e-02
9.6759322000e+07	-8.3950637057e-01	2.4151686747e-02
9.6769491000e+07	-8.0872300552e-01	2.9635167283e-02
9.6779661000e+07	-8.9026613433e-01	2.4523829702e-02
9.6789830000e+07	-8.5885306574e-01	1.9748154932e-02
9.6800000000e+07	-8.2607865256e-01	1.4158975377e-02
9.6810169000e+07	-8.2896900431e-01	2.9454990771e-02
9.6820338000e+07	-8.5777521023e-01	1.8302267884e-02
9.6830508000e+07	-8.1733868127e-01	2.0816691006e-02
9.6840677000e+07	-8.7186029896e-01	2.4943400486e-02
9.6850847000e+07	-8.6954844886e-01	1.8064405870e-02
9.6861016000e+07	-8.3691080320e-01	2.0978683328e-02
9.6871186000e+07	-8.7906720489e-01	2.2143931858e-02
9.6881355000e+07	-8.6565888113e-01	1.9375257768e-02
9.6891525000e+07	-8.2437833471e-01	1.7788379307e-02
9.6901694000e+07	-8.5873722696e-01	2.6653169937e-02
9.6911864000e+07	-8.6415569593e-01	1.6928405913e-02
9.6922033000e+07	-8.6883480604e-01	1.7309120102e-02
9.6932203000e+07	-8.5959719730e-01	2.8152585000e-02
9.6942372000e+07	-8.1326721239e-01	2.5553736756e-02
9.6952542000e+07	-8.7614433816e-01	2.6470801917e-02
9.6962711000e+07	-8.3621665142e-01	2.7407084368e-02
9.6972881000e+07	-8.7132813317e-01	1.9808803185e-02
9.6983050000e+07	-8.4224257749e-01	2.7511741766e-02
9.6993220000e+07	-8.5007401463e-01	3.4527304007e-02
9.7003389000e+07	-8.7209056560e-01	1.6614634227e-02
9.7013559000e+07	-8.6436143750e-01	1.7608593655e-02
9.7023728000e+07	-8.6621743816e-01	2.6461236151e-02
9.7033898000e+07	-8.6633231749e-01	2.3635414319e-02
9.7044067000e+07	-8.7514568234e-01	2.2845779545e-02
9.7054237000e+07	-8.6177805871e-01	2.0304747308e-02
9.7064406000e+07	-8.5495248823e-01	2.7247804841e-02
9.7074576000e+07	-8.6419454544e-01	2.9105292685e-02
9.7084745000e+07	-8.5259785202e-01	2.2246316867e-02
9.7094915000e+07	-8.3715743145e-01	1.9780061680e-02
9.7105084000e+07	-9.1460580382e-01	2.7096691072e-02
9.7115254000e+07	-8.6866052351e-01	2.2137891544e-02
9.7125423000e+07	-8.4582414802e-01	1.9616415761e-02
9.7135593000e+07	-8.7822984146e-01	2.4673858554e-02
9.7145762000e+07	-8.8598849157e-01	2.9209248894e-02
9.7155932000e+07	-8.3193136572e-01	3.0630259789e-02
9.7166101000e+07	-8.5883272675e-01	2.7925025923e-02
9.7176271000e+07	-8.1935331681e-01	2.8439809897e-02
9.7186440000e+07	-8.6628987626e-01	2.4813613050e-02
9.7196610000e+07	-8.3912080995e-01	2.5169431258e-02
9.7206779000e+07	-8.5891051673e-01	2.0790231772e-02
9.7216949000e+07	-9.2969001513e-01	1.8803609823e-02
9.7227118000e+07	-9.0064746583e-01	1.7837769845e-02
9.7237288000e+07	-8.9155561817e-01	2.9199885607e-02
9.7247457000e+07	-8.3213191918e-01	2.6808507856e-02
9.7257627000e+07	-8.4697954771e-01	2.0739272703e-02
9.7267796000e+07	-8.6649338073e-01	2.5729611324e-02
9.7277966000e+07	-8.5598971386e-01	2.5172791115e-02
9.7288135000e+07	-8.8659701691e-01	2.2573317494e-02
9.7298305000e+07	-8.6964329623e-01	2.2494834983e-02
9.7308474000e+07	-8.7809688858e-01	2.9729744439e-02
9.7318644000e+07	-8.8389147310e-01	1.7439283203e-02
9.7328813000e+07	-8.3889035508e-01	2.0818888938e-02
9.7338983000e+07	-8.4996578702e-01	2.0740017930e-02
9.7349152000e+07	-8.1403901615e-01	1.8242711625e-02
9.7359322000e+07	-8.5736647474e-01	2.0370129661e-02
9.7369491000e+07	-8.7592918895e-01	3.0585517680e-02
9.7379661000e+07	-8.6981917734e-01	1.6815883284e-02
9.7389830000e+07	-8.4680934495e-01	2.7866401382e-02
9.7400000000e+07	-8.5833954646e-01	1.6149945954e-02
9.7410169000e+07	-8.6459399032e-01	1.6597871273e-02
9.7420338000e+07	-8.8973954018e-01	1.9081309599e-02
9.7430508000e+07	-8.3434914189e-01	1.8224750058e-02
9.7440677000e+07	-8.7498756533e-01	2.1829442345e-02
9.7450847000e+07	-9.0152476722e-01	1.5546329405e-02
9.7461016000e+07	-8.6262891463e-01	2.0904446314e-02
9.7471186000e+07	-8.7616589109e-01	1.6239863713e-02
9.7481355000e+07	-8.9748686973e-01	2.0156612365e-02
9.7491525000e+07	-9.0372640842e-01	2.2339782600e-02
9.7501694000e+07	-8.6537704557e-01	1.8264259376e-02
9.7511864000e+07	-8.7655030757e-01	1.6151639234e-02
9.7522033000e+07	-8.4740026051e-01	1.7913143825e-02
9.7532203000e+07	-8.3824930986e-01	1.8598401763e-02
9.7542372000e+07	-8.5463127422e-01	2.5759251741e-02
9.7552542000e+07	-8.4989797487e-01	2.0254077623e-02
9.7562711000e+07	-8.5082931201e-01	2.0978032374e-02
9.7572881000e+07	-8.6594123704e-01	2.4012620729e-02
9.7583050000e+07	-8.3834970148e-01	1.8551084092e-02
9.7593220000e+07	-8.5706340737e-01	1.5823133326e-02
9.7603389000e+07	-8.8396645983e-01	1.3004759751e-02
9.7613559000e+07	-8.9352711903e-01	1.5457546289e-02
9.7623728000e+07	-8.8178824267e-01	1.6203013084e-02
9.7633898000e+07	-8.7433349249e-01	1.6586284002e-02
9.7644067000e+07	-8.6936821326e-01	1.9468343957e-02
9.7654237000e+07	-8.7829078358e-01	1.5532538021e-02
9.7664406000e+07	-9.0643215277e-01	1.7910864770e-02
9.7674576000e+07	-8.5718072258e-01	1.8689728456e-02
9.7684745000e+07	-8.4505278031e-01	2.1305889673e-02
9.7694915000e+07	-8.6443420634e-01	1.4637277164e-02
9.7705084000e+07	-8.3214154533e-01	1.3970691603e-02
9.7715254000e+07	-8.5520683768e-01	1.7492666277e-02
9.7725423000e+07	-8.5916471529e-01	1.8542386690e-02
9.7735593000e+07	-8.7044445785e-01	1.9505428112e-02
9.7745762000e+07	-8.6373937840e-01	2.1283256156e-02
9.7755932000e+07	-8.9514154276e-01	1.6657074240e-02
9.7766101000e+07	-8.3547051889e-01	2.4565871440e-02
9.7776271000e+07	-8.9569267581e-01	2.0619725947e-02
9.7786440000e+07	-8.9478113629e-01	2.6073912165e-02
9.7796610000e+07	-8.7555660255e-01	2.2500142394e-02
9.7806779000e+07	-8.7739166463e-01	2.2454551553e-02
9.7816949000e+07	-8.4948757322e-01	2.6904566667e-02
9.7827118000e+07	-8.6548067955e-01	1.8846869923e-02
9.7837288000e+07	-8.7835149304e-01	1.5096164305e-02
9.7847457000e+07	-8.7963478960e-01	1.5451511953e-02
9.7857627000e+07	-8.6800553975e-01	2.0100395094e-02
9.7867796000e+07	-8.5426536376e-01	2.2952580758e-02
9.7877966000e+07	-8.4836246999e-01	1.7016414198e-02
9.7888135000e+07	-8.9390000598e-01	1.8117317410e-02
9.7898305000e+07	-8.7876591825e-01	1.8462108520e-02
9.7908474000e+07	-8.7829284843e-01	1.5747909314e-02
9.7918644000e+07	-8.7541228699e-01	1.5954088276e-02
9.7928813000e+07	-8.6114369424e-01	1.6613768198e-02
9.7938983000e+07	-8.8116126454e-01	1.4483551981e-02
9.7949152000e+07	-8.6816977483e-01	1.4533799172e-02
9.7959322000e+07	-8.4766536367e-01	2.1190251574e-02
9.7969491000e+07	-8.8399582093e-01	1.8607605831e-02
9.7979661000e+07	-8.8442524199e-01	1.5261510568e-02
9.7989830000e+07	-8.4407360117e-01	1.5759775874e-02
9.8000000000e+07	-8.9983945068e-01	2.4834328694e-02
